length_cm,AMERICAN PLAICE,COD(ATLANTIC),HERRING(ATLANTIC),ATLANTIC HALIBUT ,REDFISH UNSEPARATED,"TURBOT, GREENLAND HALIBUT",HADDOCK,SANDLANCES,SILVER HAKE,SPINY DOGFISH,WHITE HAKE,WITCH FLOUNDER,YELLOWTAIL FLOUNDER,YEAR
29,11094291.71,8704492.612,657948249.8,,8672487.615,1719453.882,40185782.99,,14354578.52,,1167012.402,7582703.206,14672433.75,2001
30,10032702.53,5255641.635,923043735.9,94916.01389,10911729.89,1384292.925,24043027.01,,8896675.46,,1749555.771,5342099.593,9402344.753,2001
31,6499915.684,4158706.793,1252921321,134741.9452,10140841.06,1184476.925,13594187.49,,4985136.148,,1067512.435,3848434.814,7952905.473,2001
32,4891732.011,2548097.087,,,9967433.216,394131.0153,14020713.34,,2025420.909,,2770379.849,4725057.034,6342933.512,2001
33,5551196.438,2661583.744,1322734675,,9831524.123,224787.4029,13204433.09,,1880486.478,,1968338.15,3282992.051,5969079.867,2001
34,3704402.012,2223039.482,1054587598,,11958999.34,531208.7296,11228552.49,,1319825.992,,1706504.251,2117771.838,3442803.763,2001
35,3549380.562,2638566.09,637461828,,11383832.95,351444.1293,9461021.717,,216189.6547,,2438127.958,2471051.759,2917676.233,2001
36,1928151.665,2383089.042,248707256.6,,6703224.966,383402.5096,8769499.937,,336265.9964,,2521653.915,2196879.53,1068101.439,2001
37,2556412.818,3025419.76,7207648.338,,3591940.335,350441.6691,9225768.91,,84974.11333,,3092919.149,1962518.311,241569.6932,2001
38,1720510.687,2255763.134,43048851.07,,1552352.662,452767.6434,7705395.736,,20745.26507,,2824952.53,1345411.047,380271.6028,2001
39,1558031.253,1409315.93,,,959274.4707,648787.9168,5184350.167,,,,2024244.337,677840.0368,264602.9406,2001
40,1348292.49,1704842.52,,74066.2556,639962.2594,556635.6827,6666818.238,,,,1570872.773,1396080.198,66989.30013,2001
41,940557.5457,1959451.101,,,309886.5028,583140.8809,4016061.105,,86423.76057,,1328634.29,1019390.462,237987.1993,2001
42,855665.3658,1603147.93,,,167512.2345,334303.62,3201459.976,,85977.18841,,1456645.329,967425.9534,,2001
43,554310.992,1560604.589,,,115137.9737,347726.4092,2876139.521,,129428.9398,,720769.432,349244.0206,,2001
44,397954.4288,1306819.466,,,68889.76921,349494.8925,2089412.657,,85348.96151,61398.63913,1151231.247,215207.6253,,2001
45,274314.2124,1144742.993,,,45041.09867,276283.6495,694375.8908,,23462.78695,,1168046.178,110609.8719,,2001
46,340168.8025,836803.7486,,,23106.92293,299116.8628,571865.2163,,252347.7849,,509569.1109,159337.4072,,2001
47,83168.05264,1159250.916,,,,447088.6037,681339.9263,,,,430512.5615,105282.5957,,2001
48,,844003.3159,,,,528813.8911,344572.711,,43057.33454,,545201.3536,108645.3958,,2001
49,77370.71377,420107.8785,,,,288022.9894,224653.6244,,,53185.75329,295345.2578,,,2001
50,21865.05583,588858.8706,,,,317657.6238,350242.3542,,,,156311.4858,,,2001
51,21333.31788,460729.0627,,,,127524.0427,28564.58572,,,,268402.0605,,,2001
52,,122724.1621,,,,173088.5315,96630.43818,,23638.66923,,108615.4086,,,2001
53,,449625.0772,,,,228091.8906,81636.78718,,,,316936.5621,,,2001
54,,459312.5847,,21480.3465,,74550.69781,49707.4565,,,,256171.5939,,,2001
55,,127379.2302,,61310.0281,,61310.0281,25909.06676,,,,176283.8374,,,2001
56,,85707.10193,,,,48327.01857,,,,,60270.78215,,,2001
57,,96171.16092,,,,,,,,,64767.78051,,,2001
58,,45713.33483,,,,23316.69802,,,,,97876.11482,,,2001
59,,36024.68462,,,,49518.12109,,,,,44757.37097,,,2001
60,,57137.44374,,39125.95429,,,,,,,,,,2001
61,,7233.285962,,,,,,,,,10928.4197,,,2001
63,,56558.56575,,,,,,,,,43044.60163,,,2001
64,,114376.1326,,,,,,,,,,,,2001
66,,,,,,22181.64468,,,,,,,,2001
67,,7107.580331,,,,24916.12468,,,,,,,,2001
68,,7095.153399,,,,21592.92667,,,,,11964.74687,,,2001
69,,27852.13278,,24626.0857,,23478.20915,,,,,15044.15913,,,2001
70,,19877.58357,,18591.11255,,,,,,7237.120173,80060.03904,,,2001
74,,,,,,,,,,16792.37263,,,,2001
75,,31622.11006,,,,,,,,,,,,2001
76,,,,,,,,,,58650.64111,,,,2001
77,,49300.70573,,,,,,,,,,,,2001
78,,,,36388.94367,,,,,,47049.47203,,,,2001
79,,,,17802.6398,,,,,,46950.63708,,,,2001
80,,,,13272.32524,,,,,,46860.53429,,,,2001
81,,,,,,,,,,20248.45276,,,,2001
82,,,,,,,,,,67503.82407,,,,2001
83,,,,25207.31231,,,,,,,,,,2001
93,,,,16846.62978,,,,,,,,,,2001
4,,,,,3419166.414,,,12704334.44,,,,,,2002
5,,,,,1189929.08,,271596.1651,24159307.13,,,2125260.022,,,2002
6,24327239.14,1212447.324,,,1290695.003,,545120.2351,23997076.17,,,3948622.143,,,2002
7,23245815.99,,,,7014563.447,,421748.7725,49350856.19,,,1107288.049,,648997.5099,2002
8,3354971.439,,,,9157749.142,,1377096.347,207421117.5,,,181536.0231,1700899.276,,2002
9,10796520.17,,,,10299643.12,,593840.7191,102954274.1,,,,2403479.318,537905.1648,2002
10,32092984.1,,,,22314532.59,,111610.1911,16173006.86,658184.6028,,,5282044.779,,2002
11,47795282.15,,,,16554047.39,,,85572606.39,381538.6391,,,1777024.428,422663.0125,2002
12,34063214.04,,,,11431705.53,,,416930304.3,13845923.69,,,,576746.7299,2002
13,35156778.29,,,,10902731.77,,,416372880.9,16418908.64,,,,695910.4093,2002
14,43823513.12,,,,8585947.08,,,436359059.4,18690094.39,,,1109920.192,1883402.508,2002
15,39992597,197714.1502,,,8698120.209,,80771.38863,1204846717,20345154.92,,,3448580.927,2695267.963,2002
16,31694922.03,335682.1027,,,12343794.95,7384864.363,,2033081981,21423485.49,,,6165060.494,10212749.93,2002
17,38031558.44,296694.3247,568189.8888,,17169321.69,19171451.42,381406.7894,3179172966,26054276.36,,,1855827.609,14151017.13,2002
18,28902431.98,1374536.451,1913758.773,,27826277.26,14319737.18,865901.788,4633516638,23297323.01,,,3030530.934,17652676.06,2002
19,32640731.12,737732.0434,936719.0994,,23073563.63,4897673.112,6193030.868,6356582337,18592608.25,,,524791.6452,18229547.02,2002
20,32590025.32,2280068.946,,,13785908.04,2268562.289,11026101.54,7970186545,17139080.1,,285091.5923,1548873.808,28414342.67,2002
21,26010570.68,1245288.985,,,8895549.771,174010.2589,7433053.7,7894640530,4877784.433,,,3844691.618,29378135.46,2002
22,36563450.01,1504753.448,,,6410322.748,,7977264.044,7523050785,6378412.472,,84197.02028,3852015.9,37536256.04,2002
23,39033387.36,2150395.808,90541702.41,,5909164.486,511229.4764,6229159.748,4266832566,6804756.289,,,9887967.627,37089345,2002
24,40664063.02,1474266.2,275720532.6,,3668693.195,,5993985.185,2384901797,14971038.55,,196311.9024,6069954.041,42653094.53,2002
25,31452859.73,1654177.35,238697741,,3081056.142,545579.4897,11686385.46,681919788.7,27257324.98,,284190.6941,5237514.929,29219652.23,2002
26,29559557.6,1651168.894,458871681.7,,2454115.381,495608.8675,17366628.67,424370359.2,42249647.08,,221307.8953,5019683.533,22257989.65,2002
27,23499967.34,1132887.639,1789219500,,1715393.169,567659.5329,25829397.15,,36181560.17,,615519.8379,4868961.004,18748525.12,2002
28,19055648.73,1074900.673,2793451895,,2408744.949,182052.5992,39018266.39,,23623496.39,,451279.3587,4940625.003,13854825.24,2002
29,18150534.42,948255.6452,1962112578,,2292892.887,512927.202,56152077.49,,15365914.32,,505463.5198,4995762.928,13962827.51,2002
30,17076829.96,2220829.947,957744108.8,,5556936.722,274819.8871,66199731.42,,7718545.545,,1012330.087,3128335.708,10222583.73,2002
31,13431064.3,1574239.913,746662140.4,,6235770.996,219203.704,53449062.53,,4013286.57,,935351.9202,2667963.274,6340063.718,2002
32,9388531.14,2541881.883,,,10378842.13,1418486.964,44105791.11,,1779178.456,,1129292.42,1904976.471,4660896.238,2002
33,7814311.323,3322492.212,543856252.3,,6501799.545,2437682.55,34137919.5,,1066306.84,,669038.203,1629187.493,3254049.416,2002
34,5983579.848,4183765.165,292477530.7,,5840831.949,3038617.997,21589459.75,,559472.6446,,1023806.956,2166803.982,1351442.924,2002
35,5850069.679,3768039.833,111310712.9,,5036944.326,3447806.207,14226476.5,,656291.204,,614448.1069,957403.8145,943703.126,2002
36,4193104.686,3530436.472,56046295.74,,3564979.24,1566234.929,13057711.18,,329398.6931,,609922.2734,1460302.018,531446.1476,2002
37,4615491.42,3513184.019,24883926.53,,2484693.146,1760664.95,10767624.79,,13265.69261,,794537.0315,1109083.541,179818.783,2002
38,3670512.948,2623252.086,1138925.268,,1607037.329,1309430.43,7232248.441,,71403.26729,,779932.6154,597545.5644,218995.8533,2002
39,2489391.993,3450981.27,,46969.93562,1268667.322,919821.7545,7289361.09,,63055.3035,,563348.2356,491158.9184,102227.1369,2002
40,1921735.732,2650464.016,,,481490.2867,1398722.583,8373600.271,,18478.55219,107820.0822,579463.8858,434223.7821,,2002
41,1536982.218,2050309.957,,,142426.9228,684252.2648,4914732.921,,,,489898.9863,458782.5547,,2002
42,954994.7668,2446677.391,,,76222.8644,638463.5692,3041786.179,,,,228481.6788,298439.5079,46824.41908,2002
43,669559.7287,2046623.448,,,65799.70788,519436.185,3206869.804,,133578.1148,16485.33943,369942.6614,93634.49642,,2002
44,561648.1034,2109965.761,,,48993.12359,433412.0228,2153321.861,,91378.63807,,198689.3216,69120.39845,,2002
45,390395.4056,1957086.242,,46326.61554,47155.28224,577047.6739,1452262.284,,23254.24416,61328.18531,193913.821,155928.3854,,2002
46,203945.595,2092167.213,,,22723.93526,282585.2728,838476.8229,,,14955.95944,347917.7163,30565.20806,,2002
47,88148.06732,1123331.193,,,,275596.6936,1137479.594,,29855.73771,72667.36924,285101.7234,,,2002
48,145601.8158,790055.4393,,,,118568.275,460994.0539,,21337.3154,14148.31519,101642.1595,54868.13343,,2002
49,,1302700.568,,,,160438.3886,470706.096,,,41391.5568,170738.3726,,,2002
50,,790464.5899,,,,159304.2981,322746.5056,,,13477.07859,42918.69711,26841.54253,,2002
51,,711235.7459,,29502.29993,,174300.8754,402566.5884,,,13185.25328,99174.78942,55822.18177,,2002
52,,545931.7997,,,,239186.2316,143702.9635,,,,88972.53659,,,2002
53,,370054.407,,,,165917.3358,179607.7765,,,,97400.5812,,,2002
54,,394020.5339,,,,99587.3625,25526.22678,,,12455.56481,100862.4835,20279.58179,,2002
55,,93737.53985,,,,124564.7192,,,,24564.81022,87999.40646,,,2002
56,,350459.0205,,20197.33874,,93013.4764,24574.96811,,,,23991.32278,,,2002
57,,48261.02885,,,,173073.1082,55361.32373,,,,94614.23665,,,2002
58,,122067.7062,,,,81457.22782,5629.120556,,,,,,,2002
59,,41334.27142,,,,46224.84466,,,,,88567.94612,,,2002
60,,69919.39017,,,,45357.77223,15113.34085,,,7262.729952,22825.72271,,,2002
61,,43317.6684,,,,69938.10957,,,,,32866.49691,,,2002
62,,14966.25468,,,,302929.7103,10757.04702,,,,49565.59015,,,2002
63,,28173.90112,,,,,14467.4757,,,7062.004954,81925.117,,,2002
64,,,,,,,,,,,22847.04645,,,2002
65,,20169.59724,,,,67892.33948,,,,6956.00488,,,,2002
66,,,,19258.12652,,,,,,6909.920528,22025.60275,,,2002
67,,,,18289.04591,,38754.08009,,,,38264.05754,36193.57373,,,2002
68,,,,,,,,,,6829.606862,52125.43861,,,2002
69,,,,,,,,,,6794.689874,,,,2002
70,,,,19183.78616,,,,,,13525.71566,21556.83548,,,2002
71,,20019.07201,,12198.3146,,,,,,44250.93656,,,,2002
72,,,,12161.86298,,,,,,61324.6393,,,,2002
74,,,,12100.04634,,,,,,6661.276576,,,,2002
75,,,,,,,,,,30359.91635,41114.4737,,,2002
76,,,,,,,,,,52710.10172,,,,2002
77,,,,24387.49467,,,,,,67228.34906,,,,2002
78,,,,,,,,,,78821.19594,,,,2002
80,,,,24285.14445,,,,,,60019.59157,,,,2002
81,,,,,,,,,,59914.38282,,,,2002
82,,,,37251.18362,,,,,,6542.645086,,,,2002
83,,,,18308.23771,,,,,,,,,,2002
84,,,,,,,,,,,6465.099259,,,2002
86,,,,23367.09457,,,,,,,,,,2002
87,,,,17577.48753,,,,,,29725.9982,,,,2002
97,,,,18439.66111,,,,,,,,,,2002
99,,,,11866.86421,,,,,,,,,,2002
128,,,,18812.96788,,,,,,,,,,2002
149,,,,16995.96759,,,,,,,,,,2002
4,,,,,7723975.764,,,,,,,,,2003
5,13953081.03,,,,18982869.81,,,253321853.4,,,853830.492,,385857.0174,2003
6,58101922.09,863453.0219,,,36262118.57,,,1491768815,,,,861209.9852,1372969.076,2003
7,60137098.88,5257302.612,,,55899681.91,,122332.595,692784452.5,,,,4527258.108,991439.3349,2003
8,7122599.568,654137.0996,,,41265848.53,,469537.6269,423147950.7,,,387678.0658,11926335.43,911346.9149,2003
9,7687588.874,,,,15980744.92,,599039.1215,94805798.42,,,,16118419.79,,2003
10,19694753.08,2786076.246,,,5324437.705,,798684.8968,53271258.39,,,,3166842.121,,2003
11,14948656.49,,,,4624653.646,,,63913917.26,,,,4179336.783,863439.7148,2003
12,21008603.51,,,,10028652.23,,,77542316.36,160230.9102,,,3485261.766,545982.1278,2003
13,49978861.44,735102.6021,,,10628166.31,,,142150639.4,1027586.511,,,1036400.832,1860588.514,2003
14,40008463.11,,,,9821950.474,,,211249286.5,8962675.977,,,2793007.521,1529510.87,2003
15,48963523.09,933290.0854,,,7224691.235,2527895.951,,718934836.3,20081734.77,,,1841534.96,397789.3369,2003
16,48182971.6,1632472.678,5080504.133,,11319655.74,13765486.04,69849.19772,2131003907,61103492.88,,,2944446.706,4297110.795,2003
17,47676508.55,,1089233.117,,13579011.57,22468349.56,227196.6991,3904380407,199764813.6,,,2572911.207,5843157.544,2003
18,62472465.44,,3369109.802,,25137053.87,16392945.42,934148.3699,3809380568,270474016.3,,,5900613.861,8273136.439,2003
19,58154185.88,,5680848.541,,39765890.18,7937528.325,1531409.507,4341083095,217059175,,,6261986.119,8033466.839,2003
20,44794798,483011.1953,,,43689774.26,1632161.448,2237535.886,6642635657,144345597.5,,,7685804.175,15629603.67,2003
21,40627275.86,811594.9278,6975256.517,,77789768.8,203276.948,3065985.777,5443983439,38646004.81,,111746.9901,4788454.612,16231656.62,2003
22,40791765.41,433555.4538,9017435.121,,47183496.84,,3277643.026,5758469105,11365197.86,,207184.004,9106243.056,22635173.05,2003
23,38631445.23,363858.9975,25548552.98,,41921054.69,,5162167.697,4216898702,12805025.18,,192315.0271,10380952.06,17742569.96,2003
24,42512017.39,1066628.905,96674275.29,,35475486.31,2190121.773,9796351.413,1283169149,9287881.297,,178759.736,10263732.48,20499234.73,2003
25,41809146.97,1026193.16,231056466.3,,20537915.47,4189882.265,11429296.81,692402168.6,13015533.84,,782853.3682,12948503.74,17706836.47,2003
26,31528200.37,1708315.041,436644649.6,,15208945.59,3136372.166,14679170.54,142191371.9,20281679.79,,953369.3306,13686747.98,15670181.73,2003
27,27982514.38,1437618.599,609842159.3,,6719663.935,2168070.974,18237399.52,65221452.51,28067539.86,,332697.4376,11460578.72,12677124.65,2003
28,25852611.97,535059.7066,1369246605,,5453856.709,1532281.352,17657260.06,1014786.948,22794307.91,,658396.3779,10542219.91,9774409.489,2003
29,25886405.66,2217528.31,2874159663,,3710500.483,334552.1292,26783990.03,,16265909.57,,1155338.503,8164955.864,8424596.096,2003
30,24347283.48,1568896.579,2893411808,,5199607.873,542720.6778,37610755.02,,14882162.24,159359.4852,673531.847,7429055.34,7459776.65,2003
31,16879706.35,1472764.076,1724592171,82234.79742,6660575.521,476389.9411,37348778.41,,6638991.314,,1367190.735,5777709.705,5081278.947,2003
32,16642972.64,1082279.663,,,7691045.819,240321.7898,47386668.66,,3302590.869,,1361062.761,5402276.581,3925809.391,2003
33,12578282.35,1391329.657,1472678738,,5636668.828,,35573730.6,,1531345.251,,1434596.922,3959531.704,2633510.478,2003
34,8640016.455,1202054.419,466080076.6,,5524334.841,342375.4877,25175223.36,,896456.9915,,976470.1136,3139692.389,1134799.026,2003
35,7560808.812,669141.4148,162752073.3,,5200398.606,425536.2262,16179161.21,,623981.2046,,1186424.743,2207473.734,947182.5052,2003
36,9655361.226,602830.7227,4828038.891,,4109531.563,106691.9754,11157843.06,,153623.5838,207200.8807,1122372.643,1455057.307,385731.5301,2003
37,6172554.781,343070.9918,4801633.992,,2100638.195,571748.8279,5075666.571,,306060.4172,,1165293.678,1066629.279,310704.7527,2003
38,5502786.581,544777.4738,492682.9268,,1436132.87,455816.1523,4939589.205,,69257.74685,,1170799.476,647429.5597,78077.7553,2003
39,3685380.417,803016.5714,,,459304.1952,652464.8737,3689394.057,,119455.1458,,1244315.251,475243.5387,46261.29902,2003
40,2559367.502,708552.5773,,,162594.7755,935820.5997,3192821.039,,285000.6077,,1036037.614,608846.6516,,2003
41,1469973.013,1048095.565,,32348.11217,177383.3441,1092756.626,2713225.263,,140373.7382,,802459.3385,195721.9724,,2003
42,1455074.544,1156064.116,,27044.83234,127069.96,838937.9316,1916462.755,,,87379.85149,711372.4519,90277.61661,,2003
43,608410.0403,512399.3712,,,99364.35824,940317.8449,1165296.177,,,237886.5217,378331.8001,115860.462,,2003
44,840023.3834,765988.5257,,,42237.87995,460636.3596,1200147.381,,97627.2478,,200884.188,,,2003
45,468550.5287,759656.1519,,11903.77673,,314010.5251,815816.6045,,,78805.93248,331515.2698,34534.03359,,2003
46,538053.098,477420.7725,,29362.57629,,135591.5914,807283.8592,,67689.62778,,174557.7475,33285.51158,,2003
47,212177.187,279826.1594,,39737.48044,,310599.2854,385347.7279,,,74278.16534,175281.8125,64262.0158,,2003
48,93149.07472,308897.0433,,,,136151.3739,489307.481,,,131853.1426,204504.6868,,,2003
49,102734.701,239832.5056,,,,217771.9525,401327.8275,,,385742.5262,193668.0907,25253.58373,,2003
50,,219256.9228,,27441.11629,,58876.74771,200874.2829,,57537.64842,376792.9555,174890.6916,,,2003
51,34083.92824,63178.58621,,,,121605.9335,138606.5467,,,122878.0288,77504.6605,,,2003
52,20835.14909,290693.8888,,,,,121811.6593,,58471.44647,240797.3733,59278.45048,,,2003
53,,238513.944,,,,55016.74806,199066.8273,,,236276.7926,59425.98998,,,2003
54,,98042.83771,,,,,49260.25116,,,464311.2177,81204.19018,,,2003
55,41159.95491,112652.9872,,31156.39264,,,18493.11538,,,456797.0697,49908.85599,,,2003
56,,279750.9623,,47646.58429,,68123.46884,70997.5889,,,112486.7007,119274.5189,,,2003
57,,,,,,,23733.87184,,,110925.4405,139202.0273,,,2003
58,,49522.98029,,8775.101405,,26781.81238,28647.332,,,328506.3569,30151.39361,,,2003
59,,118061.0504,,,,,5241.983667,,,,24048.76953,,,2003
60,,181844.3953,,8582.463428,,22174.86368,,,,214043.2407,,,,2003
61,,,,20691.2555,,,5553.900815,,,44073.84642,16194.45446,,,2003
62,,24382.37823,,26871.91474,,,10947.364,,,,33658.85523,,,2003
63,,14492.84801,,,,,5398.594202,,,104063.7912,7312.727023,,,2003
64,,57213.26209,,,,,,,,146198.7656,23037.57653,,,2003
65,,,,,,,,,,205003.6056,11008.80324,,,2003
66,,67003.94056,,8205.636519,,,,,,288364.7647,18091.11177,,,2003
67,,14265.37478,,,,,,,,607221.7654,15469.96381,,,2003
68,,14158.59155,,,,,,,,545063.501,,,,2003
69,,,,,,,,,,174428.4477,,,,2003
70,,57801.30807,,,,,10858.00464,,,938358.8942,,,,2003
71,,,,24870.01501,,,,,,942077.7336,,,,2003
72,,,,,,,,,,1251692.079,10615.32512,,,2003
73,,14157.10606,,,,,,,,1011456.308,,,,2003
74,,,,,,,,,,1113997.425,,,,2003
75,,,,,,,,,,543393.1396,,,,2003
76,,,,46719.69395,,,,,,1109082.989,,,,2003
77,,,,25096.43347,,,,,,632188.7926,,,,2003
78,,,,,,,,,,234654.9261,,,,2003
79,,,,,,,,,,198361.8156,,,,2003
80,,,,,,,,,,243882.9437,,,,2003
82,,41822.5023,,,,,,,,96410.64489,,,,2003
83,,,,,,,,,,53195.57372,,,,2003
84,,14092.97659,,,,,,,,53124.58153,,,,2003
86,,,,,,,,,,53000.85963,,,,2003
90,,,,18961.69377,,,,,,,,,,2003
91,,,,23904.38381,,,,,,,,,,2003
5,1067998.713,,,,1269198.037,,370331.4074,,,,,,,2004
6,,14050308.99,,,,,404215.7882,438033.2683,,,,,,2004
7,1601416.444,7382050.96,,,6259925.785,,50725.61007,51765735.18,,,695873.9899,,731289.1176,2004
8,7219850.693,2567600.673,,,23604504.18,,674311.5795,52712083.19,658876.2272,,,2736900.703,4595897.717,2004
9,29757428.99,,,,56477685.78,,2895088.623,113421966.9,689710.5094,,,4730241.622,21523173.45,2004
10,71653733.59,,,,82324902.64,,3811591.627,342356861.7,2421968.918,,,4493784.407,34305957.47,2004
11,45666290.88,1514238.4,,,52736782.79,,1012371.538,769515146.8,4135863.356,,,1896667.373,24882564.22,2004
12,43873149.15,,,,25889986.43,,379591.5136,806631122.8,6071094.334,,,,36296228.56,2004
13,29847225.56,,,,6043631.915,,,591178248.5,6908378.993,,,,53619530.43,2004
14,34642045.37,567128.1975,,,4583213.192,307466.3612,,698024034.4,3250067.048,,,,51439000.46,2004
15,42457021.7,172016.9275,,,4518461.984,272326.9937,,527758463.7,5801130.035,,,692403.6404,15983600.59,2004
16,60019561.3,,,,4412662.631,,,591929103.8,14993443.87,,,301454.381,6075249.514,2004
17,60628065.86,395115.8615,,,7516070.31,1023030.588,,1045357348,29512385.81,,,1360132.474,6095684.993,2004
18,72561943.6,494943.9352,,,14226275.54,2121266.623,660633.0364,1887196853,36462974.01,,,3613040.549,9978890.195,2004
19,58622389.08,904747.4982,1461564.16,,13948625.52,1499162.145,2109043.876,3120955761,47281378.28,,,1171920.445,13578989.92,2004
20,64952356.1,401163.5692,,,17359257.85,1029312.729,3209981.104,4747805800,42255820.53,,,2836013.152,19732093.68,2004
21,48723953.97,1375015.572,709746.9234,,19335683.54,662058.2649,2206253.587,4583791056,24167957.32,,,2704142.798,33220832.16,2004
22,61252701.1,1241905.294,,,24004284.14,,2451018.842,4870197624,28428499.75,,,2504660.781,37287534.54,2004
23,50727316.58,1309400.489,38940630.09,,24907751.88,150138.5002,1438279.401,3419928622,65493623.36,,243903.3393,3708344.951,47039776.59,2004
24,57730554.79,1206141.659,48396434.1,,24017660.87,556931.6026,635372.3807,3097017912,64602729.97,,95689.03516,3400152.097,43345604.3,2004
25,45816193.21,2520078.516,17504918.51,,26674639.77,1362634.652,501190.8126,1190698277,116623585.6,,,3074327.471,39235218.25,2004
26,37070340.26,2113132.672,217570758.9,,29999713.48,2500561.831,1157682.552,357186549.3,169937457.4,,267724.8466,5042826.746,33539185.51,2004
27,27947987.93,1699543.408,1539198378,,21698613.63,2350304.012,2114370.065,346955052.8,161642172.6,,77434.48651,4511272.821,33657216.36,2004
28,28246997.21,1028725.49,3111583960,113539.4513,14674792.16,1227131.92,3529402.04,,151625131.1,,49081.43318,3290691.426,29415011.14,2004
29,19657280.92,1901501.945,4012833661,100272.9908,9659448.535,883530.6541,4001199.078,,80017084.63,,637848.3356,4745154.629,22608966.47,2004
30,16925441.29,1850559.151,4357187486,92308.43109,6893159.2,613198.896,6751142.696,,48173425.59,,540552.5158,4623364.098,15307768.31,2004
31,13009310.04,1553268.195,2542392033,83655.11537,7377934.655,323320.5803,11780629.83,,45318395.45,,944317.2772,4329104.713,11226535.87,2004
32,12663112.89,2082372.603,,,3260538.887,633836.9936,19631876.39,,31394548.63,,1244380.837,3572634.756,8718959.362,2004
33,10272177.01,1324965.45,1351100381,,2968340.113,589883.9067,24656907.07,,8034421.869,,1407987.359,3468954.772,5077187.852,2004
34,7634261.624,1243259.571,521569515.5,,2139683.412,580866.436,23996263.59,,4216246.811,,1087918.756,1928735.542,2907804.457,2004
35,7348457.401,785137.5308,244938673.4,129359.9052,1927457.573,612007.3246,24558455.63,,2506937.35,,1855466.319,2401180.766,1953271.02,2004
36,5229095.119,981149.673,63066523.5,,2053987.871,316170.2597,19880798.77,,1287600.839,,871989.3337,1762387.275,1069166.612,2004
37,5700354.826,988401.1954,15132859.84,,1189680.417,259310.1877,14495052.76,,373958.4873,,640673.8291,1143752.448,972221.5282,2004
38,4308555.865,646945.0662,558559.5517,117235.4585,573357.0543,118026.5859,12270620.59,,118405.6535,,659573.9457,891011.8399,354342.9661,2004
39,2343554.819,968862.0332,,,517248.6669,281851.1819,8407588.601,,291968.2434,,575115.2687,718850.1338,261776.7137,2004
40,2979813.991,324717.4317,,25866.21966,262767.0671,351988.4454,5991524.274,,77618.68051,,834964.6599,321748.2627,221479.1729,2004
41,1929356.519,599794.9526,,31617.08138,284517.3658,261697.6019,3216090.457,,294008.3752,,340106.683,217006.1233,,2004
42,1730290.477,216830.0448,,12620.92176,112979.8398,361643.4087,2437216.407,,,,355311.3539,450823.8488,,2004
43,1425236.993,183996.0424,,,51189.20609,504806.4259,1000616.479,,,,333200.5665,111695.1833,,2004
44,1068993.722,216375.1513,,60120.48505,22077.60306,436694.8865,1100958.252,,31463.62406,,322078.1219,106799.4384,,2004
45,1510194.658,307659.3104,,102358.0886,24608.25947,435438.0246,623173.5254,,139269.2947,,166370.3611,36971.73008,,2004
46,461428.9945,374377.5545,,35307.37419,24194.30754,428555.9649,309579.3122,,,,128047.5469,170605.7411,,2004
47,273425.7382,212541.534,,,,539842.8422,517295.5402,,,,179449.0481,61405.92621,,2004
48,83837.85672,142649.1934,,,,137150.7984,178092.5393,,,,119909.5141,,,2004
49,82241.44699,212239.1315,,,,338978.1922,197228.1986,,,,39125.58358,,,2004
50,63742.60767,102607.2442,,71246.32542,,273424.7161,179249.0179,,,,123542.6811,,,2004
51,,70568.49232,,,,270738.0092,86457.9134,,,,130000.6714,,,2004
52,23370.04453,117620.5978,,,,289262.1285,71171.47821,,,,18317.92669,,,2004
53,,125427.9651,,,,98304.89357,46528.34921,,,,17551.34448,,,2004
54,,161665.3526,,20050.43397,,,23629.15897,,,,7658.489173,,,2004
55,,72746.33828,,8546.956359,,69797.62806,11575.32037,,,,24218.19178,,,2004
56,,83556.947,,8414.582091,,22595.54804,25045.75236,,,,133234.727,,,2004
57,,47051.74327,,,,42615.99512,22377.89004,,,,30848.2078,,,2004
58,,16819.87577,,,,44343.85384,,,,,,,,2004
59,,41796.75692,,,,,16142.76151,,,,,,,2004
60,,60148.18692,,,,,42539.97588,,,,,,,2004
61,,,,,,,,,,,26606.57814,,,2004
62,,67876.6155,,,,22394.86955,,,,,,,,2004
63,,,,55867.51611,,,37738.6598,,,,,,,2004
64,,16380.696,,,,,,,,,15338.94555,,,2004
69,,,,15106.68609,,,,,,,20994.82826,,,2004
70,,,,56545.72202,,,,,,40526.48887,,,,2004
73,,,,,,,,,,40049.52246,,,,2004
74,,,,7439.893357,,,,,,39917.76225,,,,2004
75,,,,23804.86658,,,,,,,,,,2004
76,,,,,,,,,,39688.13668,,,,2004
78,,6980.211455,,,,,,,,,,,,2004
79,,,,7374.765039,,,,,,,,,,2004
80,,,,15475.8387,,,,,,,,,,2004
81,,,,7357.289191,,,,,,,,,,2004
82,,,,15442.97768,,,,,,,,,,2004
85,,,,59811.57143,,,,,,,,,,2004
86,,,,24599.76314,,,,,,,,,,2004
107,,,,17701.35759,,,,,,,,,,2004
2,,,,,,,,,591637.918,,,,,2005
3,,,,,275148.777,,,,,,,,,2005
4,,,,,15739384.49,,,,,,,,342149.1686,2005
5,14396356.44,,,,61488431.01,,,1394509.751,,,,,,2005
6,6875813.187,3689558.036,,,11050817.01,,49737.54257,1850415.199,,,,,553954.1593,2005
